,LocusID,Description,Length,nInsertionsRep1,pvalRep1,nInsertionsRep2,pvalRep2,Calls
1277,HNEAP_RS06415,6-phosphogluconolactonase,791,42,0.9743627287428802,43,0.9892001938884292,Nonessential
1278,HNEAP_RS06420,Co2+/Mg2+ efflux protein ApaG,428,7,0.004825644549877644,8,0.015402752425650684,Nonessential
1279,HNEAP_RS06425,class I SAM-dependent methyltransferase,614,32,0.9486664407986636,31,0.9455179900324489,Nonessential
1280,HNEAP_RS06430,symmetrical bis(5'-nucleosyl)-tetraphosphatase,863,56,0.9998301102425068,53,0.9995663816553292,Nonessential
1281,HNEAP_RS06435,glutathione S-transferase,677,36,0.9663529462380396,36,0.9772022957410794,Nonessential
1282,HNEAP_RS06440,phosphoribosylformylglycinamidine cyclo-ligase,1055,1,1.2420140965728251e-17,1,4.4627736182565247e-17,Essential
1283,HNEAP_RS06445,phosphoribosylglycinamide formyltransferase,662,22,0.2302243677087291,18,0.07378966363597853,Nonessential
1284,HNEAP_RS06450,cysteine synthase CysM,902,1,5.232108285710491e-15,1,1.5548701592107968e-14,Essential
1285,HNEAP_RS06455,response regulator receiver and Hpt phospho transfer protein,2195,116,0.9989513679391424,116,0.9996374552201488,Nonessential
1286,HNEAP_RS12535,hypothetical protein,254,16,0.973829841343313,13,0.8844317265569053,Ambiguous
1287,HNEAP_RS06460,hypothetical protein,1244,53,0.7302903201577887,49,0.6021303259507269,Nonessential
1288,HNEAP_RS12255,EAL domain-containing protein,410,20,0.8569507659224282,20,0.8843501903077741,Nonessential
1289,HNEAP_RS06465,PilZ domain-containing protein,407,28,0.9979781193946908,29,0.9993664194857284,Nonessential
1290,HNEAP_RS06470,diguanylate cyclase,1061,62,0.9987401606991116,63,0.999630778487003,Nonessential
1291,HNEAP_RS06475,PAS domain S-box protein,554,24,0.7157120882326182,21,0.5288582021134505,Nonessential
1292,HNEAP_RS06480,thiol reductant ABC exporter subunit CydD,1772,64,0.2419895858928355,61,0.2051886100603929,Nonessential
1293,HNEAP_RS06485,thiol reductant ABC exporter subunit CydC,1688,78,0.9216567662472248,77,0.940329736542698,Nonessential
1294,HNEAP_RS06490,cytochrome ubiquinol oxidase subunit I,1451,57,0.5035244053666794,52,0.32950553744872985,Nonessential
1295,HNEAP_RS06495,cytochrome d ubiquinol oxidase subunit II,1046,36,0.216121780890281,34,0.17779028929700855,Nonessential
1296,HNEAP_RS06500,DUF1461 domain-containing protein,761,47,0.998642479181512,47,0.9992702937525196,Nonessential
1297,HNEAP_RS06505,alpha-D-glucose phosphate-specific phosphoglucomutase,1643,74,0.8785748641994785,72,0.88090528116998,Nonessential
1298,HNEAP_RS06510,hypothetical protein,1214,53,0.7854740310090471,53,0.8437102950640419,Nonessential
1299,HNEAP_RS06515,lytic transglycosylase domain-containing protein,584,27,0.8218298814595726,27,0.8590683629796858,Nonessential
1300,HNEAP_RS06520,DUF1249 domain-containing protein,437,10,0.03886041036941367,10,0.05011209574902865,Nonessential
1301,HNEAP_RS06525,Rrf2 family transcriptional regulator,452,24,0.9376334534278814,24,0.9529246234357924,Nonessential
1302,HNEAP_RS06530,tRNA-Gly,75,0,0.04796318702956896,0,0.05264480080801909,Ambiguous
1303,HNEAP_RS06535,tRNA-Cys,73,0,0.05200963655389077,0,0.056944616672348326,Ambiguous
1304,HNEAP_RS06540,DUF429 domain-containing protein,740,28,0.4461711651775254,27,0.4364999036318536,Nonessential
1305,HNEAP_RS06545,short-chain dehydrogenase,701,41,0.993790616119956,39,0.9901293897849641,Nonessential
1306,HNEAP_RS06550,TIGR03643 family protein,218,8,0.5004946107137381,7,0.396095524677223,Ambiguous
1307,HNEAP_RS06555,deoxyribodipyrimidine photo-lyase,1523,68,0.8544116599667672,65,0.8209460690693124,Nonessential
1308,HNEAP_RS06560,MFS transporter,1616,77,0.952485257477382,71,0.8837180965731326,Nonessential
1309,HNEAP_RS06565,hypothetical protein,1226,37,0.04694625882052055,34,0.02544848145690636,Nonessential
1310,HNEAP_RS06570,IMP dehydrogenase,3302,107,0.015755139715773456,106,0.028582871092025876,Nonessential
1311,HNEAP_RS06575,peptidase,803,34,0.6903303556969933,34,0.7499303355002754,Nonessential
1312,HNEAP_RS06580,alpha-E domain-containing protein,995,55,0.9934008553349978,56,0.9976764413109434,Nonessential
1313,HNEAP_RS06585,circularly permuted type 2 ATP-grasp protein,1433,73,0.9852089523229046,74,0.9945295546057992,Nonessential
1314,HNEAP_RS06590,MerR family transcriptional regulator,521,0,6.866063307758269e-10,0,1.3112417886641567e-09,Essential
1315,HNEAP_RS06595,integration host factor subunit alpha,302,4,0.006848088519282127,4,0.008880344230399006,Nonessential
1316,HNEAP_RS06600,phenylalanine--tRNA ligase subunit beta,2399,0,6.40685585388405e-43,0,1.2601555911753328e-41,Essential
1317,HNEAP_RS06605,phenylalanine--tRNA ligase subunit alpha,1022,0,1.0596768940555314e-18,0,3.769965998327436e-18,Essential
1318,HNEAP_RS06610,50S ribosomal protein L20,359,2,6.094447056624419e-05,1,1.1649754748075947e-05,Ambiguous
1319,HNEAP_RS06615,50S ribosomal protein L35,194,0,0.00038721197419756186,0,0.0004926889920920134,Ambiguous
1320,HNEAP_RS06620,translation initiation factor IF-3,572,1,2.1447050903073017e-09,1,4.232711582260974e-09,Essential
1321,HNEAP_RS06625,threonine--tRNA ligase,1913,1,1.8104545551007818e-32,1,1.8873207038524191e-31,Essential
1322,HNEAP_RS06630,DUF484 domain-containing protein,722,48,0.9997494367202572,49,0.9999340810841206,Nonessential
1323,HNEAP_RS06635,integrase family protein,989,55,0.9941289440886438,54,0.995048847634817,Nonessential
1324,HNEAP_RS06640,ATP-dependent protease subunit HslV,539,26,0.8687395498431547,26,0.8978335249943235,Nonessential
1325,HNEAP_RS06645,ATP-dependent protease ATPase subunit HslU,1340,60,0.8469926702689624,55,0.7160471642019608,Nonessential
1326,HNEAP_RS06650,DUF971 domain-containing protein,422,23,0.9480446623449988,21,0.9042097606483948,Nonessential
1327,HNEAP_RS06655,bifunctional demethylmenaquinone methyltransferase/2-methoxy-6-polyprenyl-1 4-benzoquinol methylase UbiE,743,0,8.554518730201912e-14,0,2.1522614276891278e-13,Essential
1328,HNEAP_RS06660,lytic transglycosylase F,1397,11,1.8956927806364632e-13,8,4.1307909365993035e-15,Essential
1329,HNEAP_RS06665,orotidine-5'-phosphate decarboxylase,716,1,7.810316908849544e-12,0,6.211651002460536e-13,Essential
1330,HNEAP_RS06670,integration host factor subunit beta,305,0,4.3220786745726095e-06,0,6.312174255325462e-06,Essential
1331,HNEAP_RS06675,30S ribosomal protein S1,1682,12,8.05465075405271e-17,11,7.879100149430862e-17,Essential
1332,HNEAP_RS06680,(d)CMP kinase,659,0,2.567902821241334e-12,0,5.820722261760298e-12,Essential
1333,HNEAP_RS06685,3-phosphoshikimate 1-carboxyvinyltransferase,1370,1,4.625553973037406e-23,1,2.4572561176135255e-22,Essential
1334,HNEAP_RS06690,prephenate dehydrogenase/arogenate dehydrogenase family protein,878,8,3.322515476792615e-08,8,7.731998884802541e-08,Essential
1335,HNEAP_RS06695,histidinol-phosphate transaminase,1184,13,2.8139601745145613e-09,15,9.080579851259023e-08,Essential
1336,HNEAP_RS06700,chorismate mutase,1241,5,4.837106260214091e-16,6,1.630402344180019e-14,Essential
1337,HNEAP_RS06705,3-phosphoglycerate dehydrogenase,1163,1,1.7220913436269194e-19,1,7.075388267357784e-19,Essential
1338,HNEAP_RS06710,3-phosphoserine/phosphohydroxythreonine transaminase,1091,0,6.480505077911278e-20,0,2.5117966745443105e-19,Essential
1339,HNEAP_RS06715,DNA gyrase subunit A,2594,0,2.3823515002680463e-46,0,5.969644049519665e-45,Essential
1340,HNEAP_RS06720,OmpA family protein,623,13,0.006583565431156561,9,0.0003550689042406813,Nonessential
1341,HNEAP_RS06725,mechanosensitive ion channel protein,800,29,0.35044746955775513,29,0.4163508311715097,Nonessential
1342,HNEAP_RS06730,hypothetical protein,848,23,0.03166220861691864,23,0.045864279790399816,Nonessential
1343,HNEAP_RS06735,amino-acid N-acetyltransferase,1322,2,8.676049405390994e-21,2,4.209161381984954e-20,Essential
1344,HNEAP_RS06740,ornithine carbamoyltransferase,938,0,3.1809472533415386e-17,0,1.0195752583878704e-16,Essential
1345,HNEAP_RS06745,aspartate aminotransferase family protein,1250,46,0.3325932482014244,43,0.2524268759292345,Nonessential
1346,HNEAP_RS06750,bifunctional 2-polyprenyl-6-hydroxyphenol methylase/3-demethylubiquinol 3-O-methyltransferase UbiG,713,0,2.88291852130456e-13,0,6.987998896336376e-13,Essential
1347,HNEAP_RS06755,phosphoglycolate phosphatase,701,38,0.9763798432747808,36,0.9644079249870084,Nonessential
1348,HNEAP_RS06760,hypothetical protein,578,37,0.9980127333590808,37,0.998825191577972,Nonessential
1349,HNEAP_RS06765,hypothetical protein,182,4,0.14821542579394564,3,0.07742325292829512,Ambiguous
1350,HNEAP_RS06770,hypothetical protein,269,18,0.9882192209966616,18,0.9912517069380964,Ambiguous
1351,HNEAP_RS06775,dihydroorotase,1376,1,3.6433542079062033e-23,0,3.4764447439058275e-24,Essential
1352,HNEAP_RS06780,aspartate carbamoyltransferase catalytic subunit,1001,1,1.0509433854408119e-16,3,9.92054065979893e-14,Essential
1353,HNEAP_RS06785,bifunctional pyr operon transcriptional regulator/uracil phosphoribosyltransferase,524,18,0.3127123231384532,19,0.4530553708585024,Nonessential
1354,HNEAP_RS06790,Holliday junction resolvase RuvX,497,4,1.6324588498332688e-05,4,2.683407232351464e-05,Ambiguous
1355,HNEAP_RS06795,YqgE/AlgH family protein,650,31,0.8725215241639359,33,0.9531148034852024,Nonessential
1356,GFF1357,hypothetical protein,1103,67,0.9996868420990744,61,0.9976065525634572,Nonessential
1357,HNEAP_RS06805,hypothetical protein,1241,86,0.999999589390968,83,0.9999992200408198,Nonessential
1358,HNEAP_RS06810,iron ABC transporter ATP-binding protein,860,36,0.6684696910629544,36,0.7320343710012724,Nonessential
1359,HNEAP_RS06815,MCE family protein,1004,47,0.8898994950933963,45,0.8683539772256272,Nonessential
1360,HNEAP_RS06820,hypothetical protein,656,62,0.9999999997887148,61,0.999999999830636,Nonessential
1361,HNEAP_RS06825,RNA helicase,1409,83,0.9997960922368092,80,0.9996868766597732,Nonessential
1362,HNEAP_RS06830,phosphoenolpyruvate synthase,2399,131,0.9998467030157198,127,0.9998063331913628,Nonessential
1363,HNEAP_RS06835,septum site-determining protein MinD,815,19,0.007088176009965144,17,0.0032796762739326817,Nonessential
1364,HNEAP_RS06840,cell division topological specificity factor MinE,266,0,2.097106521646577e-05,0,2.917925010253139e-05,Ambiguous
1365,HNEAP_RS06845,hypothetical protein,548,28,0.9256445814713616,24,0.7796564774527499,Nonessential
1366,HNEAP_RS06850,hypothetical protein,473,28,0.9848896154944417,25,0.95363295110197,Nonessential
1367,HNEAP_RS06855,RNA-binding S4 domain-containing protein,422,22,0.9194491872306476,21,0.9042097606483948,Nonessential
1368,HNEAP_RS06860,type II 3-dehydroquinate dehydratase,479,4,2.9420925173106622e-05,4,4.730593087114221e-05,Nonessential
1369,HNEAP_RS06865,acetyl-CoA carboxylase biotin carboxyl carrier protein subunit,452,0,1.1227224657462942e-08,0,1.9680482138335263e-08,Essential
1370,HNEAP_RS06870,acetyl-CoA carboxylase biotin carboxylase subunit,1343,0,2.395851227020638e-24,0,1.2698105082336951e-23,Essential
1371,HNEAP_RS06875,50S ribosomal protein L11 methyltransferase,911,28,0.09333730768890226,29,0.16907807138044648,Nonessential
1372,HNEAP_RS06880,cupin,719,21,0.08495940084395233,19,0.05054610134948302,Nonessential
1373,HNEAP_RS06885,nitroreductase family protein,608,16,0.050089237015919344,14,0.0238817088756827,Nonessential
1374,HNEAP_RS06890,NAD(P)-dependent alcohol dehydrogenase,1004,36,0.3003597623404358,35,0.3092836502960795,Nonessential
1375,HNEAP_RS06895,hypothetical protein,221,9,0.6181617061061658,9,0.6532901431762594,Ambiguous
1376,HNEAP_RS06900,valine--tRNA ligase,2858,0,5.417539865207151e-51,0,1.8841685474921013e-49,Essential
1377,HNEAP_RS06905,DNA polymerase III subunit chi,443,17,0.5070427991923356,18,0.6518160856431969,Nonessential
1378,HNEAP_RS06910,lysylphosphatidylglycerol synthetase family protein,962,6,7.623889899371794e-11,10,1.0055032144560544e-07,Essential
1379,HNEAP_RS06915,antibiotic biosynthesis monooxygenase,308,17,0.9320751111867376,17,0.9459747888517186,Nonessential
1380,HNEAP_RS06920,50S ribosomal protein L9,452,6,0.000919613748770406,5,0.0004209887481979514,Nonessential
1381,HNEAP_RS06925,30S ribosomal protein S18,224,9,0.6021809886120847,5,0.13553486283271082,Ambiguous
1382,HNEAP_RS06930,30S ribosomal protein S6,428,0,2.9674392885052316e-08,0,5.0489605567027215e-08,Essential
1383,HNEAP_RS06935,holo-ACP synthase,392,10,0.08931244662696004,7,0.0155741651653428,Nonessential
1384,HNEAP_RS06940,pyridoxine 5'-phosphate synthase,752,1,1.9060275487546363e-12,1,4.702430404320992e-12,Essential
1385,HNEAP_RS06945,DNA repair protein RecO,725,30,0.6384183512870529,29,0.6307697188952464,Nonessential
1386,HNEAP_RS06950,GTPase Era,926,2,3.9861181041404364e-14,2,1.183260450805077e-13,Essential
1387,HNEAP_RS06955,ribonuclease III,731,22,0.10523554623973362,18,0.0261215436327878,Nonessential
1388,HNEAP_RS06960,DUF4845 domain-containing protein,380,13,0.3514531727234048,13,0.3963978586557208,Nonessential
1389,HNEAP_RS06965,signal peptidase I,800,0,8.505222642936685e-15,0,2.2968106454231066e-14,Essential
1390,HNEAP_RS06970,elongation factor 4,1808,49,0.002435785082033312,41,0.00011414989349288745,Nonessential
1391,HNEAP_RS06975,protease Do,1481,83,0.9990969002122668,82,0.9994292273469636,Nonessential
1392,HNEAP_RS06980,homoserine dehydrogenase,1313,0,8.074146652204507e-24,0,4.122842288550771e-23,Essential
1393,HNEAP_RS06985,alanine transaminase,1226,2,3.6517235091531654e-19,2,1.5726745625572543e-18,Essential
1394,HNEAP_RS06990,threonine synthase,1187,0,1.327917632566306e-21,0,5.798551306375858e-21,Essential
1395,HNEAP_RS06995,5'-methylthioadenosine phosphorylase,767,42,0.9836306284108236,41,0.9841854170396016,Nonessential
1396,HNEAP_RS07000,hypoxanthine-guanine phosphoribosyltransferase,587,25,0.6882875947410397,25,0.7399284742855805,Nonessential
1397,HNEAP_RS07005,beta-N-acetylhexosaminidase,1088,43,0.5292242160428816,41,0.4856119869756042,Nonessential
1398,HNEAP_RS07010,dienelactone hydrolase family protein,752,45,0.9969995763746948,43,0.9953435197104296,Nonessential
1399,HNEAP_RS07015,hypothetical protein,209,9,0.6812895558171814,9,0.7133371827952444,Ambiguous
1400,HNEAP_RS07020,DUF1840 domain-containing protein,296,20,0.9919472346550774,18,0.9781647567836184,Nonessential
1401,HNEAP_RS07025,plasma-membrane proton-efflux P-type ATPase,2483,161,0.9999999987212324,146,0.999999633227214,Nonessential
1402,HNEAP_RS07030,hypothetical protein,794,64,0.9999999432443052,61,0.9999997952488656,Nonessential
1403,HNEAP_RS07035,hypothetical protein,1265,23,1.0472299013904504e-05,20,1.9339572236877323e-06,Essential
1404,HNEAP_RS07040,ModE family transcriptional regulator,380,13,0.3514531727234048,12,0.2949516175299545,Nonessential
1405,HNEAP_RS07045,DUF455 domain-containing protein,659,62,0.9999999997461622,57,0.999999991426774,Nonessential
1406,HNEAP_RS07050,hypothetical protein,2591,168,0.9999999994109992,165,0.9999999996507212,Nonessential
1407,HNEAP_RS07055,tRNA-Thr,75,12,0.999992400936287,11,0.9999711903811674,Ambiguous
1408,HNEAP_RS12260,DUF2237 domain-containing protein,539,41,0.999965035179336,41,0.9999824833702852,Nonessential
1409,HNEAP_RS07065,glutathione peroxidase,554,23,0.6401294832745812,23,0.6935846651357911,Nonessential
1410,HNEAP_RS07070,DNA polymerase III subunit epsilon,1445,112,0.9999999999814476,114,0.9999999999993608,Nonessential
1411,HNEAP_RS07075,DASH family cryptochrome,1343,100,0.9999999983913984,96,0.9999999944616986,Nonessential
1412,HNEAP_RS07080,NADH:ubiquinone oxidoreductase complex I intermediate-associated protein 30,542,32,0.9888443302604316,30,0.9797757286458979,Nonessential
1413,HNEAP_RS07085,MipA/OmpV family protein,818,59,0.999994039316438,61,0.9999994404695584,Nonessential
1414,HNEAP_RS07090,efflux RND transporter periplasmic adaptor subunit,1163,104,0.9999999999999829,101,0.9999999999999624,Nonessential
1415,HNEAP_RS07095,multidrug efflux RND transporter permease subunit,3161,166,0.999828254302378,165,0.9999434205530344,Nonessential
1416,HNEAP_RS07100,hypothetical protein,368,17,0.7852817270464234,17,0.8192741550394953,Nonessential
1417,HNEAP_RS07105,DNA-3-methyladenine glycosylase I,620,28,0.7918074305744779,27,0.7800635618947105,Nonessential
1418,HNEAP_RS07110,hypothetical protein,620,1,3.317246004536285e-10,1,6.948207930092393e-10,Essential
1419,HNEAP_RS07115,nucleotidyl transferase AbiEii/AbiGii toxin family protein,1016,62,0.9995647174680318,61,0.9996646576687328,Nonessential
1420,HNEAP_RS07120,peptidase U49,929,49,0.9795651739112284,47,0.9734342097625724,Nonessential
1421,HNEAP_RS07125,hypothetical protein,437,30,0.9984405716947868,27,0.9933205515294204,Nonessential
1422,HNEAP_RS07130,recombinase,1046,70,0.9999872543450472,64,0.9998493866513763,Nonessential
1423,HNEAP_RS07135,hypothetical protein,194,7,0.4935770968242204,7,0.5279740301053278,Ambiguous
1424,HNEAP_RS07140,group 1 truncated hemoglobin,434,27,0.9910115535634472,27,0.9938923415711244,Nonessential
1425,HNEAP_RS07145,DUF3034 domain-containing protein,902,38,0.6848020565130248,37,0.6918262509395277,Nonessential
1426,HNEAP_RS07150,response regulator receiver protein,935,54,0.9970516119705886,52,0.9960501599429468,Nonessential
1427,HNEAP_RS07155,histidine kinase,1373,73,0.9941204354327844,71,0.9939081497900224,Nonessential
1428,HNEAP_RS07160,DNA internalization-related competence protein ComEC/Rec2,2522,141,0.9999681321906788,139,0.9999829137796146,Nonessential
1429,HNEAP_RS07165,chemotaxis protein CheR,803,47,0.9961603555041468,48,0.9987037873956256,Nonessential
1430,HNEAP_RS07170,chemotaxis protein CheV,941,47,0.9508975025197026,46,0.9549881437930776,Nonessential
1431,HNEAP_RS07175,serine/threonine phosphatase,1211,78,0.9999824682605898,75,0.9999671259352398,Nonessential
1432,HNEAP_RS07180,hypothetical protein,560,49,0.9999998626624946,51,0.9999999915812132,Nonessential
1433,HNEAP_RS07185,DUF1987 domain-containing protein,383,15,0.5471321536400864,15,0.5948567635663824,Nonessential
1434,HNEAP_RS07190,GGDEF domain-containing protein,743,64,0.9999999953186556,63,0.9999999964661196,Nonessential
1435,HNEAP_RS07195,phospholipase A(2),992,37,0.38920437466189933,38,0.5306722643011681,Nonessential
1436,HNEAP_RS07200,RND transporter,1544,130,0.9999999999999986,131,1.0,Nonessential
1437,HNEAP_RS07205,MexH family multidrug efflux RND transporter periplasmic adaptor subunit,1142,60,0.9865837528678204,59,0.9891071494728236,Nonessential
1438,GFF1439,multidrug efflux protein,3111,86,0.0001802696383467093,86,0.0005954362876631755,Nonessential
1439,HNEAP_RS07215,class II fumarate hydratase,1385,0,4.3728879087891505e-25,0,2.4417319688857315e-24,Essential
1440,HNEAP_RS07220,acyl-ACP--UDP-N-acetylglucosamine O-acyltransferase,767,0,3.236578554192792e-14,0,8.38935897972748e-14,Essential
1441,HNEAP_RS07225,3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ,440,0,1.825270049867422e-08,0,3.152236952599648e-08,Essential
1442,HNEAP_RS07230,UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase,1067,0,1.7128458692388162e-19,0,6.4439286838041e-19,Essential
1443,HNEAP_RS07235,molecular chaperone Skp,518,0,7.753030315808852e-10,0,1.4751241124760015e-09,Essential
1444,HNEAP_RS07240,outer membrane protein assembly factor BamA,2402,0,5.6738947359398006e-43,0,1.1201556922518027e-41,Essential
1445,HNEAP_RS07245,hypothetical protein,278,8,0.2236322162387632,8,0.2544572842381655,Nonessential
1446,HNEAP_RS07250,RIP metalloprotease RseP,1409,78,0.9983038159847986,77,0.9988643099072246,Nonessential
1447,HNEAP_RS07255,1-deoxy-D-xylulose-5-phosphate reductoisomerase,1205,0,6.406031437257431e-22,0,2.8605188964596915e-21,Essential
1448,HNEAP_RS07260,phosphatidate cytidylyltransferase,854,6,3.018654161059297e-09,6,7.249001667778057e-09,Essential
1449,HNEAP_RS07265,di-trans poly-cis-decaprenylcistransferase,767,2,1.7298354977633648e-11,1,2.6600994804336687e-12,Essential
1450,HNEAP_RS07270,ribosome-recycling factor,557,0,1.5978781547521057e-10,0,3.191048575087632e-10,Essential
1451,HNEAP_RS07275,UMP kinase,740,0,9.659602610635456e-14,0,2.4212565186552474e-13,Essential
1452,HNEAP_RS07280,elongation factor Ts,878,6,1.3423182256911713e-09,6,3.3203352771651278e-09,Essential
1453,HNEAP_RS07285,30S ribosomal protein S2,734,3,6.311497897058624e-10,3,1.4322532469545436e-09,Essential
1454,HNEAP_RS07290,segregation/condensation protein A,800,48,0.997797112998347,48,0.9987995015628912,Nonessential
1455,HNEAP_RS07295,site-2 protease family protein,656,36,0.9775677526775252,37,0.9906846422576252,Nonessential
1456,HNEAP_RS07300,threonylcarbamoyl-AMP synthase,626,43,0.9997610708049188,42,0.9997598233966012,Nonessential
1457,HNEAP_RS07305,septation protein A,575,0,7.708352868593883e-11,0,1.5741957372218292e-10,Essential
1458,HNEAP_RS07310,hypothetical protein,329,13,0.5666052623952651,13,0.6105668166557803,Nonessential
1459,HNEAP_RS07315,hypothetical protein,1091,47,0.7469887490466856,44,0.6605721736958903,Nonessential
1460,HNEAP_RS07320,hypothetical protein,602,21,0.31739391842269504,20,0.2932162545072778,Nonessential
1461,HNEAP_RS07325,diguanylate phosphodiesterase,1217,23,3.070318840267837e-05,24,0.00014216713840306834,Nonessential
1462,HNEAP_RS07330,polyribonucleotide nucleotidyltransferase,2096,75,0.19605570429470454,72,0.17687381001516722,Nonessential
1463,HNEAP_RS07335,30S ribosomal protein S15,269,2,0.0013685022169508856,2,0.0018039233427072255,Ambiguous
1464,HNEAP_RS07340,tRNA pseudouridine(55) synthase TruB,956,17,8.980820233975153e-05,15,3.089416642315416e-05,Nonessential
1465,HNEAP_RS07345,30S ribosome-binding factor RbfA,419,10,0.054801448627384834,9,0.037862516753043314,Nonessential
1466,HNEAP_RS07350,translation initiation factor IF-2,2693,2,2.7252020075102823e-44,2,7.250876253393979e-43,Essential
1467,HNEAP_RS07355,transcription termination/antitermination protein NusA,1475,5,8.660736651041722e-20,2,1.2859154608356928e-22,Essential
1468,HNEAP_RS07360,ribosome assembly cofactor RimP,500,6,0.00023290241086177738,6,0.00036224615763446466,Nonessential
1469,HNEAP_RS07365,hypothetical protein,506,29,0.9794112673293291,29,0.9857502125736444,Nonessential
1470,HNEAP_RS07370,molecular chaperone DnaJ,1145,32,0.020847244995283645,31,0.02233851418359501,Nonessential
1471,HNEAP_RS07375,molecular chaperone DnaK,1904,4,5.459350742383753e-28,4,5.1228554082756774e-27,Essential
1472,HNEAP_RS07380,nucleotide exchange factor GrpE,572,3,2.1707543351960425e-07,4,2.411573123076957e-06,Essential
1473,HNEAP_RS07385,hypothetical protein,917,3,7.295896169298302e-13,3,2.076660309598857e-12,Essential
1474,HNEAP_RS07390,DNA repair protein RecN,1664,70,0.7166840817742621,68,0.7188830127557916,Nonessential
1475,HNEAP_RS07395,cytochrome c,953,55,0.9972158846565776,53,0.99631576641504,Nonessential
1476,HNEAP_RS07400,cytochrome c,680,57,0.9999999284583178,56,0.9999999392766944,Nonessential
1477,HNEAP_RS07405,peptidase M16,2912,4,5.486509359461516e-45,2,1.5633797649168245e-46,Essential
1478,HNEAP_RS07410,flavin reductase family protein,620,42,0.9996325005355211,42,0.9998040998004766,Nonessential
1479,HNEAP_RS07415,23S rRNA (uracil(1939)-C(5))-methyltransferase RlmD,1328,74,0.9981926550846112,70,0.9958453110871396,Nonessential
1480,HNEAP_RS07420,tRNA-Ser,90,10,0.9991124573687274,10,0.9993077132888484,Ambiguous
1481,HNEAP_RS07425,lipid A biosynthesis acyltransferase,896,57,0.9997497757197344,57,0.9998840784531008,Nonessential
1482,HNEAP_RS07430,cytochrome P450,1454,52,0.24542328443092756,52,0.3238829416638477,Nonessential
1483,HNEAP_RS07435,capsule polysaccharide biosynthesis protein,1268,45,0.2474209073060851,44,0.26902013934659164,Nonessential
1484,HNEAP_RS07440,NAD(P)-dependent oxidoreductase,1037,60,0.9981634135824284,57,0.9964367794231664,Nonessential
1485,HNEAP_RS07445,hypothetical protein,1250,64,0.9815172829605834,62,0.9796040831176006,Nonessential
1486,HNEAP_RS07450,polysaccharide export protein,1226,67,0.9957303510400324,65,0.9952421317436612,Nonessential
1487,HNEAP_RS07455,dTDP-4-dehydrorhamnose 3 5-epimerase,554,31,0.9761192179084702,26,0.8717966699381294,Nonessential
1488,HNEAP_RS07460,dTDP-4-dehydrorhamnose reductase,920,46,0.950014602311394,44,0.936275484166998,Nonessential
1489,HNEAP_RS07465,dTDP-glucose 4 6-dehydratase,1067,26,0.004177394905683358,14,6.734908011803351e-07,Ambiguous
1490,HNEAP_RS07470,four helix bundle protein,371,11,0.19833195082275215,8,0.050725100828833775,Nonessential
1491,HNEAP_RS07475,glucose-1-phosphate thymidylyltransferase,872,37,0.6989623454903621,36,0.7039863677907167,Nonessential
1492,HNEAP_RS07480,glycosyltransferase family 2 protein,2876,101,0.11215259594008087,100,0.1611252596963906,Nonessential
1493,HNEAP_RS07485,capsular polysaccharide biosynthesis protein,1892,100,0.9979283317477192,96,0.9966927892364024,Nonessential
1494,HNEAP_RS07490,sulfate adenylyltransferase,365,10,0.1404662882886772,8,0.057052494582606535,Nonessential
1495,GFF1496,hypothetical protein,265,6,0.09614294688083463,5,0.0564200460479389,Ambiguous
1496,HNEAP_RS07500,DUF2442 domain-containing protein,236,17,0.9933490438518964,17,0.9950877803263096,Ambiguous
1497,HNEAP_RS07505,sulfate adenylyltransferase subunit CysD,902,28,0.10347234165792553,26,0.07280775230129595,Nonessential
1498,HNEAP_RS07510,sulfate adenylyltransferase subunit CysN,1460,62,0.733517009580217,59,0.6790784438868229,Nonessential
1499,HNEAP_RS07515,carboxylate transporter,1739,71,0.6262183500250187,68,0.5841185090506358,Nonessential
1500,HNEAP_RS07520,adenylyl-sulfate kinase,596,0,3.2931827858687067e-11,0,6.903006277537521e-11,Essential
1501,HNEAP_RS07525,3'(2') 5'-bisphosphate nucleotidase,803,33,0.6254711805607807,34,0.7499303355002754,Nonessential
1502,HNEAP_RS07530,hypothetical protein,1034,37,0.29228659503085364,35,0.2473363210297536,Nonessential
1503,HNEAP_RS07535,glycosyltransferase family 2 protein,2201,75,0.095626920992494,71,0.06847605431470187,Nonessential
1504,HNEAP_RS07540,hypothetical protein,2159,70,0.04381149671102751,69,0.060838614736012125,Nonessential
1505,HNEAP_RS07545,ABC transporter ATP-binding protein,674,17,0.027973577299235275,17,0.03914555104301021,Nonessential
1506,HNEAP_RS07550,sugar ABC transporter permease,788,23,0.07321081314575094,23,0.09920247809334444,Nonessential
1507,HNEAP_RS07555,hypothetical protein,1130,36,0.09871951857243044,35,0.10532843995638254,Nonessential
1508,HNEAP_RS07560,8-amino-7-oxononanoate synthase,1337,85,0.9999869971214924,81,0.9999633372163816,Nonessential
1509,HNEAP_RS07565,type I polyketide synthase,7523,389,0.9999998667253942,389,0.9999999941985808,Nonessential
1510,HNEAP_RS07570,lactoylglutathione lyase,383,13,0.34013108415932525,12,0.2846892030172099,Nonessential
