,Locus Id,NCBI Accession number,NCBI gi number,Gene description,High CO2 fitness replicate 1,Low CO2 fitness replicate 1,High CO2 fitness replicate 2,Low CO2 fitness replicate 2,High CO2 error replicate 1,Low CO2 error replicate 1,High CO2 error replicate 2,High CO2 error replicate 2,Has HCR phenotype
981,HNEAP_RS07105,WP_012824285.1,502586532.0,DNA-3-methyladenine glycosylase I,0.10362254580264699,-0.00144122707016504,0.0365937784202906,0.194961358278433,0.17433136713925101,0.175333466249292,0.15468336228262303,0.154467243236388,False
982,HNEAP_RS07115,WP_012824288.1,502586535.0,nucleotidyl transferase AbiEii/AbiGii toxin family protein,-0.0465683547026468,-0.0648500820744662,0.0721892992316638,0.0157542840893442,0.0658222270695706,0.0652744919691706,0.0609596981576641,0.0632258075915424,False
983,HNEAP_RS07120,WP_012824289.1,502586536.0,peptidase U49,0.0613128081304667,0.0515520734392672,0.0181434248742167,-0.0653118418212268,0.0939527859190218,0.0925014081055542,0.088751676341519,0.0923521413117888,False
984,HNEAP_RS07125,WP_012824290.1,502586537.0,hypothetical protein,0.11222647417973101,0.178444525330939,0.0848751052828396,0.111638223159349,0.13048430543504302,0.1277951744649,0.11776943227907902,0.12033363400737401,False
985,HNEAP_RS07130,WP_041600395.1,753844778.0,recombinase,-0.0564087368518931,-0.0706650743020758,0.18245716590255998,0.167311397275904,0.06798924357293701,0.0674703608773208,0.0655170822705315,0.06699513131715701,False
986,HNEAP_RS07135,WP_012824291.1,502586538.0,hypothetical protein,-0.35545978009929097,-0.32266711300946804,0.275652677945685,0.148878139684133,0.310289449161028,0.305605565996761,0.284252865746635,0.29605117830423305,False
987,HNEAP_RS07140,WP_081441186.1,1174220005.0,group 1 truncated hemoglobin,0.239177618361358,0.0159618416504266,-0.11277785985916801,-0.14767194745082501,0.112681219604229,0.11555613386975899,0.104050619323492,0.107583062188283,False
988,HNEAP_RS07145,WP_081441187.1,1174220006.0,DUF3034 domain-containing protein,0.04832485075517501,0.215080970465582,0.223926759728976,-0.007319990564420309,0.10890489962984301,0.10430683366155499,0.10000393347049301,0.105848185536063,False
989,HNEAP_RS07150,WP_012824294.1,502586542.0,response regulator receiver protein,0.0361965731838386,0.022291509326433,0.23668208622790501,0.12474797228023,0.0781178418105921,0.0772533893526118,0.0741400771948974,0.0767599057014397,False
990,HNEAP_RS07155,WP_012824295.1,502586543.0,histidine kinase,0.00718864191523769,-0.0605719906935636,0.148353351460211,0.11001588424778501,0.0694093320394517,0.0687686961300091,0.0672678261236907,0.0692532325925183,False
991,HNEAP_RS07160,WP_012824296.1,502586544.0,DNA internalization-related competence protein ComEC/Rec2,0.013646542475735999,0.0181144507144417,-0.0170391581804479,0.0514597516738229,0.0516452371007836,0.051069888786675996,0.0488349844154845,0.0496300446252691,False
992,HNEAP_RS07165,WP_012824297.1,502586545.0,chemotaxis protein CheR,0.14868226638647,0.141201272119803,0.0640250222791416,0.0714254416084903,0.0891215666782498,0.0884566845372833,0.0818547814874887,0.0841456463563493,False
993,HNEAP_RS07170,WP_012824298.1,502586546.0,chemotaxis protein CheV,-0.105796380996121,-0.0648610739054288,-0.00325001858847754,0.08236612747075099,0.081077960023182,0.0793021212314151,0.0768742073468918,0.078850499849909,False
994,HNEAP_RS07175,WP_012824299.1,502586547.0,serine/threonine phosphatase,0.0446919053204254,0.0479121206683517,0.0326628882543049,0.148037054232671,0.0654483083106754,0.0645372364685311,0.0640430324626713,0.0644355333329568,False
995,HNEAP_RS07180,WP_012824300.1,502586548.0,hypothetical protein,0.0175732217388863,-0.159839350931167,-0.22061265019713303,-0.251911625640121,0.118520738574914,0.12012466823359198,0.11445886500535,0.118675557396808,False
996,HNEAP_RS07185,WP_012824301.1,502586549.0,DUF1987 domain-containing protein,-0.173791909788418,-0.132339102079466,-0.0546451205598834,-0.247190304407449,0.137359726344045,0.133552931329712,0.13739988095173403,0.143140039091668,False
997,HNEAP_RS07190,WP_012824302.1,502586550.0,GGDEF domain-containing protein,-0.0573855314031363,-0.143039040621204,0.0538923307770628,0.17971147642947,0.0752114976110759,0.0749897082448831,0.0697490532240944,0.0706933076624033,False
998,HNEAP_RS07195,WP_012824304.1,502586552.0,phospholipase A(2),-0.0955781816756554,-0.00134796293776325,0.0879602030451508,0.0147680165764052,0.109752176655943,0.106929194742769,0.103863823139112,0.10790325549576299,False
999,HNEAP_RS07200,WP_012824305.1,502586553.0,RND transporter,-0.160044307638658,-0.18683479640060802,-0.252584511106227,-0.235637945064933,0.0784833068239248,0.0774936939729937,0.0744679313052432,0.0762432364650906,False
1000,HNEAP_RS07205,WP_012824306.1,502586554.0,MexH family multidrug efflux RND transporter periplasmic adaptor subunit,-0.44285895933730496,-0.390633480942894,-0.15787581992496696,-0.153911780876501,0.12456635176245098,0.12082833040124999,0.11260130930690498,0.114904142436027,False
1001,HNEAP_RS07245,WP_041600397.1,753844780.0,hypothetical protein,-0.0154889548802663,-0.125084063593481,-0.18693030971600302,0.00490489194250905,0.254664977681308,0.25700280139906,0.22937589617396803,0.22546205155573998,False
1002,HNEAP_RS07250,WP_012824313.1,502586561.0,RIP metalloprotease RseP,-1.9768353939526901,-1.7817376833824599,-1.55182555481925,-1.64266985040593,0.287329919915413,0.26227082075185,0.28467401788593605,0.28467401788593605,False
1003,HNEAP_RS07290,WP_012824321.1,502586569.0,segregation/condensation protein A,0.0114395927928923,-0.112893561960951,-0.157770395585551,-0.158384721608822,0.0931886165831541,0.0940142539946652,0.0882842477420663,0.09051145083960199,False
1004,HNEAP_RS07295,WP_012824322.1,502586570.0,site-2 protease family protein,0.260702157024872,0.0963997033162696,0.10686963037600501,0.0291536116208027,0.102622269943396,0.103982591526439,0.09831480163936801,0.10327900205032901,False
1005,HNEAP_RS07300,WP_012824323.1,502586571.0,threonylcarbamoyl-AMP synthase,0.3845637962021671,0.13296281698731,-0.0267769949730532,0.0778956277205449,0.0900520545522161,0.0929393580814327,0.0856103235217453,0.085802891410949,False
1006,HNEAP_RS07310,WP_012824325.1,502586573.0,hypothetical protein,0.0515106274288995,-0.16602747790229802,-0.0816827897765436,0.29696117634090996,0.174190309974715,0.17752282315419604,0.173503147209531,0.166721504640474,False
1007,HNEAP_RS07315,WP_081441121.1,1174219940.0,hypothetical protein,0.00734602593000935,-0.0712064398521764,-0.10198101395728,-0.260609381191804,0.0893526357332711,0.0890692648565926,0.0812026395667487,0.0858305708798446,False
1008,HNEAP_RS07320,WP_081441122.1,1174219941.0,hypothetical protein,-0.30618517812333396,-2.04230278186086,0.197183411236802,-1.50074538148121,0.16206043908062,0.251207754908629,0.152188534320867,0.224888649315409,True
1009,HNEAP_RS07325,WP_012824328.1,502586576.0,diguanylate phosphodiesterase,0.236711054472053,0.127330439234436,-0.00919471597612326,0.0174057883243461,0.15516101176635097,0.155593476152868,0.137741104127368,0.13980298628990698,False
1010,HNEAP_RS07330,WP_012824329.1,502586577.0,polyribonucleotide nucleotidyltransferase,-0.500284969233029,-0.532291442406848,-0.46662489735950796,-0.618979294723019,0.0952794669632786,0.0945118134952306,0.0901169234481838,0.0954696866372195,False
1011,HNEAP_RS07340,WP_012824331.1,502586580.0,tRNA pseudouridine(55) synthase TruB,0.0694512249666391,-0.0304836475419388,-0.272589230710088,-0.23258542833488502,0.12588030167941,0.125747424246456,0.12290801152925301,0.127220559697761,False
1012,HNEAP_RS07360,WP_012824335.1,502586584.0,ribosome assembly cofactor RimP,-1.00060132570842,-0.915435197716157,-0.532547287343237,-0.818298096750534,0.22979854464045105,0.22013085354889703,0.22117296872480802,0.241347572241929,False
1013,HNEAP_RS07365,WP_012824336.1,502586585.0,hypothetical protein,0.0645493641962168,0.156294988036738,0.131939053562504,-0.0389537857741541,0.11451471510845801,0.111789231999916,0.101967866104054,0.107035715633945,False
1014,HNEAP_RS07370,WP_012824337.1,502586586.0,molecular chaperone DnaJ,-0.151560364934604,-0.334708506600997,-0.46565857459221105,-0.53221045425083,0.13992083025631902,0.14187482318639,0.131203391412309,0.137589275478078,False
1015,HNEAP_RS07375,WP_012824338.1,502586587.0,molecular chaperone DnaK,-0.13592958484065198,-0.8441104706513449,,,0.37437885535970794,0.43070321193847405,,,False
1016,HNEAP_RS07390,WP_012824341.1,502586590.0,DNA repair protein RecN,0.0509842559683944,-0.0167284946953704,-0.0341821467100441,0.0396428794445052,0.0865136785377368,0.0872699081748835,0.0819182814200365,0.0823351363000188,False
1017,HNEAP_RS07395,WP_012824342.1,502586591.0,cytochrome c,0.19465117354213302,0.164045906382116,0.258010971841247,0.20999684818681602,0.0599438722549539,0.0592541333940583,0.0540405734003069,0.056156973337649005,False
1018,HNEAP_RS07400,WP_012824343.1,502586592.0,cytochrome c,0.20104757220095298,0.18130824145397,0.158359815134662,0.11106522894027801,0.0525128334310303,0.0520491268865385,0.0498558102116307,0.051119411076362004,False
1019,HNEAP_RS07410,WP_012824345.1,502586594.0,flavin reductase family protein,-0.055889620000152004,0.0239937281371273,-0.0370490301878122,0.0740053210987552,0.0926388938391624,0.0906183126053894,0.0883781776488255,0.0884204859475661,False
1020,HNEAP_RS07415,WP_012824346.1,502586595.0,23S rRNA (uracil(1939)-C(5))-methyltransferase RlmD,0.12630420081392899,0.0204747487254636,0.17415779282974697,0.132730863479178,0.0735992343196469,0.0737771169713163,0.0686923636510636,0.070250119869365,False
1021,HNEAP_RS07425,WP_012824347.1,502586596.0,lipid A biosynthesis acyltransferase,0.144801272267195,0.12235794274143999,-0.0263082616099627,0.17471915704380803,0.0820401864183105,0.0819067913145056,0.0781554969481162,0.0781839942391883,False
1022,HNEAP_RS07430,WP_012824348.1,502586597.0,cytochrome P450,0.00964280817281871,-0.0489333296564027,-0.0522773804178156,-0.0380238304602541,0.0821956642185729,0.0822676425713637,0.0786413765181231,0.0803186096926064,False
1023,HNEAP_RS07435,WP_012824349.1,502586598.0,capsule polysaccharide biosynthesis protein,0.234242816698411,0.225522269123985,0.14316063603724802,0.033096693843789,0.08901848075293,0.0879280536942547,0.0847837191677804,0.0885648073527195,False
1024,HNEAP_RS07440,WP_081441123.1,1174219942.0,NAD(P)-dependent oxidoreductase,0.0872645620461245,0.10810456654501599,-0.00391232219571104,0.0187364849881151,0.0834683734604616,0.0832251727943356,0.0785345943124048,0.0794853945859031,False
1025,HNEAP_RS07445,WP_081441124.1,1174219943.0,hypothetical protein,0.17647156126452498,0.19207557466691397,0.18572476678455396,0.157229811285673,0.075797420518015,0.0752877796155187,0.0717200800872583,0.0738942751785391,False
1026,HNEAP_RS07450,WP_012824352.1,502586601.0,polysaccharide export protein,-0.18512087106779102,0.000327388543037127,-0.308246750626062,-0.22074069416199804,0.0994199658615027,0.0948631785388594,0.0903853399248296,0.0916229559474737,False
1027,HNEAP_RS07470,WP_012824356.1,502586605.0,four helix bundle protein,0.250110537571601,0.36086388240450895,-0.334628829655089,-0.15227225972957598,0.24564651423035502,0.237961088479397,0.227811483852982,0.227811483852982,False
1028,HNEAP_RS07475,WP_012824357.1,502586606.0,glucose-1-phosphate thymidylyltransferase,-0.0163143063604396,-0.271187802630607,-0.306812194110833,-0.132196472367608,0.13857290417588097,0.144483184044194,0.14206884676853,0.141644729827891,False
1029,HNEAP_RS07480,WP_012824358.1,502586607.0,glycosyltransferase family 2 protein,0.118616214353703,0.153872969135414,0.0194304076177231,0.118281086428071,0.0658791196809634,0.0648971615370932,0.0603952274404346,0.0605505707970032,False
1030,HNEAP_RS07485,WP_012824359.1,502586608.0,capsular polysaccharide biosynthesis protein,-0.32202788311055996,-0.170453408307917,-0.215531795743272,-0.0252179807606127,0.1180046683982,0.112481108520575,0.110832240985731,0.109550202492817,False
1031,HNEAP_RS07490,WP_012824360.1,502586609.0,sulfate adenylyltransferase,0.123903878299407,0.159756271696357,-0.053832659665879995,0.30197733491179196,0.25708336734177695,0.252163833647766,0.23561205786637301,0.22839578830492602,False
1032,HNEAP_RS07500,WP_012824361.1,502586610.0,DUF2442 domain-containing protein,0.0300017342253276,-0.25693994266997,0.0228394402243431,-0.0218511107616971,0.17203461355662197,0.17763389193624102,0.16005946370153198,0.164758081839429,False
1033,HNEAP_RS07510,WP_012824363.1,502586612.0,sulfate adenylyltransferase subunit CysN,-3.9879881109709596,-4.05425989650171,-3.68211312939997,-3.4375834310858195,1.4570505690008602,1.4570505690008602,0.851945257385381,0.851945257385381,False
1034,HNEAP_RS07515,WP_012824364.1,502586613.0,carboxylate transporter,-3.36365498263879,-3.10577519599097,-3.5417963137899,-2.6922155287695,0.737559601313753,0.566560099280424,0.849883265033848,0.5372923100837129,False
1035,HNEAP_RS07525,WP_012824366.1,502586615.0,3'(2') 5'-bisphosphate nucleotidase,0.0379756000936588,0.103798658628766,-0.0128763393865214,0.08228412915571401,0.0904519620602192,0.0877590419480927,0.0885419755112472,0.088876104524839,False
1036,HNEAP_RS07530,WP_012824367.1,502586616.0,hypothetical protein,-0.0874005852209807,-0.0673480813934553,0.0108859516053361,0.0173709718368775,0.12158975438058699,0.118484746244015,0.112148476551925,0.11495582497197099,False
1037,HNEAP_RS07535,WP_012824368.1,502586617.0,glycosyltransferase family 2 protein,0.156104558989947,0.141189986541338,0.24771505865356602,0.231890817499755,0.0747263250999326,0.0738254442300862,0.0709281976912979,0.0728443223265885,False
1038,HNEAP_RS07540,WP_081441125.1,1174219944.0,hypothetical protein,0.17200701303042698,0.17153826575405198,-0.009170883747818059,0.0666662649278662,0.0739652249302468,0.0732325137395241,0.0697390067320823,0.0712600162018569,False
1039,HNEAP_RS07545,WP_012824370.1,502586619.0,ABC transporter ATP-binding protein,0.24513363688798498,0.0730516067819288,-0.186590528731923,-0.3522929733684821,0.214498820990703,0.214498820990703,0.211024631415842,0.221629234359357,False
1040,HNEAP_RS07550,WP_012824371.1,502586620.0,sugar ABC transporter permease,-0.524850712485618,-0.125865313438161,-0.532948710504068,-0.34438137757009,0.34066962086012603,0.308301059845847,0.327901964977539,0.319287649543942,False
1041,HNEAP_RS07555,WP_041600400.1,753844783.0,hypothetical protein,-0.268152588457046,-0.17027343869519201,-0.625960215328476,-0.37928484933278,0.11586298654318199,0.113638796733521,0.108612372597421,0.10743844202652302,False
1042,HNEAP_RS07560,WP_012824373.1,502586622.0,8-amino-7-oxononanoate synthase,0.0606272426842519,-0.0699043455886608,0.14213347307932,0.0528304098590141,0.0690561252829596,0.0697223874153781,0.0673965327461591,0.0700112769415868,False
1043,HNEAP_RS07565,WP_012824374.1,502586623.0,type I polyketide synthase,0.14806552290220001,0.0826320208951806,0.13088079556051302,0.150988545209029,0.0338469611307541,0.0336956150591069,0.0319917967363133,0.032786866241195,False
1044,HNEAP_RS07570,WP_012824375.1,502586625.0,lactoylglutathione lyase,-0.12164601048245098,-0.37062052605548407,0.20675142588792603,0.43820377880109496,0.22174983469954002,0.23066736196070897,0.227933216773734,0.223901536477811,False
1045,HNEAP_RS07580,WP_012824377.1,502586627.0,hypothetical protein,-0.000828916136459135,0.0641417079403652,-0.0805860670467778,0.0345283488115559,0.0830617342758307,0.0809684560608829,0.0769360914276761,0.0769658177649617,False
1046,HNEAP_RS07590,WP_012824379.1,502586629.0,ribonuclease BN,0.0914436983755608,0.0609600743550673,0.0280493376328601,0.0539841859996347,0.0777948474807553,0.0779713357974302,0.0734662835700269,0.075375789745752,False
1047,HNEAP_RS07595,WP_012824380.1,502586630.0,hypothetical protein,-0.128584441361253,-0.0348978873095229,-0.0384966742760917,-0.0430712496293015,0.0871622594571765,0.0836974503687406,0.0797995041380206,0.0815816461762585,False
1048,HNEAP_RS07600,WP_012824381.1,502586631.0,replication-associated recombination protein A,0.064684428700537,-0.0299961421165606,0.020464087778528,0.0233492243278312,0.0731722841402365,0.0737343597229411,0.0702729390788204,0.0722098024802222,False
1049,HNEAP_RS07605,WP_012824382.1,502586632.0,GNAT family N-acetyltransferase,0.32087159743666305,0.0705843776901688,0.14881891089889301,-0.166926164190916,0.192121459465945,0.19678409885142004,0.17442899661768102,0.187669905358463,False
1050,HNEAP_RS12265,WP_012824383.1,502586633.0,outer membrane lipoprotein carrier protein LolA,0.159630322864168,0.0929066532100972,0.0323085168512171,-0.415641267715529,0.29605117830423305,0.29605117830423305,0.26343546329857,0.293521766641667,False
1051,HNEAP_RS07620,WP_012824386.1,502586636.0,ClpXP protease specificity-enhancing factor,-0.13524874555374902,-0.16870985267069102,-0.066933796079368,0.16505394390080702,0.12258926805489699,0.12272447950194901,0.120791502929355,0.118891969292267,False
1052,HNEAP_RS07630,WP_049772502.1,908628469.0,ChbG/HpnK family deacetylase,-0.18262959351991395,-0.10934935081704199,-0.344076850814229,-0.167259652364859,0.0909647470551589,0.0881620314647943,0.0884620726626773,0.0878902086919256,False
1053,HNEAP_RS07635,WP_012824389.1,502586639.0,glycosyl transferase family 39,-0.11739728593679,-0.0800668038781073,-0.132995149805794,-0.0175694058094858,0.0611703128621868,0.0606155202225866,0.0589497653679764,0.0589220588770274,False
1054,HNEAP_RS07640,WP_012824390.1,502586640.0,GtrA family protein,0.013538844478118999,0.01422944259235,-0.120773152352383,0.0454040613009778,0.13469689727797401,0.13226678446255802,0.126646120799248,0.12651404770702998,False
1055,HNEAP_RS07645,WP_012824391.1,502586641.0,glycosyltransferase,-0.0988803483243544,0.0785007815829952,-0.0091425272923894,-0.11817686794063101,0.0753966239676067,0.0724990782437035,0.0701269939195665,0.07278751831234101,False
1056,HNEAP_RS07650,WP_012824392.1,502586642.0,cyclopropane-fatty-acyl-phospholipid synthase,-0.9330675736840379,-1.03097090781381,-0.908878490810454,-0.691626986662948,0.14097128256432098,0.143265961073884,0.13668667726456699,0.137655457957624,False
1057,HNEAP_RS07670,WP_049772503.1,908628470.0,hypothetical protein,0.29775877349332397,-0.0566451322678098,0.4157167988107,0.266028364043872,0.20202742266417398,0.21445317023110602,0.19511447670374804,0.205641777270082,False
1058,HNEAP_RS12550,WP_012824396.1,502586646.0,ArsR family transcriptional regulator,-0.12582473810036698,0.0179620230147456,0.0868622909787222,0.0371133082079196,0.0852772761255464,0.0821022134088789,0.0764937961655733,0.0779250399915856,False
1059,HNEAP_RS07680,WP_012824397.1,502586647.0,type I glyceraldehyde-3-phosphate dehydrogenase,-0.0785361882573857,-0.0641259412549718,-0.15096320530728602,-0.00386993559603899,0.0750501746653656,0.073483108902883,0.0710814932235417,0.0710574556657267,False
1060,HNEAP_RS07685,WP_012824398.1,502586648.0,MFS transporter,0.0586354673038794,0.0387232847206188,-0.0109722785875663,-0.0652127983265164,0.0493737288500783,0.0492481821750897,0.0469433989370144,0.0490245458866663,False
1061,HNEAP_RS07690,WP_081441126.1,1174219945.0,hypothetical protein,0.0154370083123369,0.00165228728832395,0.0711779248545617,0.23709775964221302,0.0890402439062946,0.0889926269087832,0.08622631842364199,0.0865293378184932,False
1062,HNEAP_RS07695,WP_041600402.1,753844785.0,DUF2492 domain-containing protein,-0.0044326159843284,-0.38239873686063797,-0.0440974730130731,-0.294020533286729,0.18478618853286602,0.193827861045772,0.17691961779763896,0.19349871189323897,False
1063,HNEAP_RS07700,WP_012824401.1,502586651.0,ATP-dependent DNA helicase Rep,-0.0369125376447378,-0.277772635053412,-0.16957746944412802,-0.343941359791108,0.13715826530615702,0.14377255482089002,0.135078090032205,0.14327314871956,False
1064,HNEAP_RS07705,WP_012824402.1,502586652.0,EamA/RhaT family transporter,-0.158644959817713,-0.113902136381844,0.0219001357037941,0.14665346047266198,0.10160039647711501,0.100224552956779,0.0960814839952274,0.0961856069590071,False
1065,HNEAP_RS07715,WP_081441127.1,1174219946.0,flagella basal body P-ring formation protein FlgA,-0.0210092453092469,-0.130638092634857,-0.0301807136421643,-0.165167351627612,0.0815485277433444,0.0813961164904114,0.0802432517029657,0.0851470859596355,False
1066,HNEAP_RS12270,WP_012824405.1,502586655.0,flagellar biosynthesis anti-sigma factor FlgM,-0.357622976579508,-0.283767667401177,-0.249642049542064,-0.29115193435291803,0.104483362901884,0.100453138584413,0.0991988677786805,0.101844448708269,False
1067,HNEAP_RS07725,WP_012824406.1,502586656.0,flagellar protein FlgN,-0.28421390245038597,-0.304079160097664,0.00129547127685059,-0.160046761923168,0.0912318105660737,0.0912887550596254,0.0903929130454313,0.095777811592331,False
1068,HNEAP_RS07730,WP_081441189.1,1174220008.0,16S rRNA (guanine(966)-N(2))-methyltransferase RsmD,-0.402793356177578,-0.135862693376986,-0.44318615687704493,-0.253028624921521,0.16239495556109199,0.15377206462379503,0.156082547975354,0.15458333061128102,False
1069,HNEAP_RS07750,WP_012824411.1,502586661.0,methyl-accepting chemotaxis protein,-0.0467134447340634,0.0663380679070745,0.0469827632714634,0.0928529909676076,0.0589604158567051,0.0570144560686234,0.0560783335279873,0.0572959562813882,False
1070,HNEAP_RS07755,WP_012824412.1,502586662.0,phytoene synthase,-0.94888981871686,-0.817850910173734,-0.751153583605772,-0.680916921006922,0.191754579798929,0.18207277758706397,0.17370140854791902,0.17848881425426602,False
1071,HNEAP_RS07765,WP_012824414.1,502586664.0,hypothetical protein,-0.24291542727523102,-3.5349760354130796e-05,0.00579644771060489,-0.13375866705222197,0.151157829410194,0.140870902928764,0.13440150885726299,0.14145490373536,False
1072,HNEAP_RS07770,WP_012824415.1,502586665.0,DUF853 domain-containing protein,0.11452650398189598,0.0198766845910485,0.0443598799398466,0.0144364802876363,0.0864398577384927,0.0867707685231085,0.0774831121602731,0.0796005179406878,False
1073,HNEAP_RS07790,WP_012824419.1,502586670.0,protein kinase,-0.054430768489062004,-0.119914131266756,-0.0370734939246778,-0.0428686958077585,0.0966334123471557,0.0965697920468424,0.0928558077266624,0.0952213413468568,False
1074,HNEAP_RS07820,WP_012824425.1,502586676.0,transcription elongation factor GreA,-0.591921766909583,-0.391537281966011,-0.0624323112390607,-0.0653727019999546,0.313662299245067,0.296533978373374,0.30587004511679,0.313507366017909,False
1075,HNEAP_RS07840,WP_012824429.1,502586680.0,sulfurtransferase,0.125331127393321,-0.0623511947782791,0.109951495493304,0.13216654388057197,0.0989460428055675,0.10112254343817301,0.0959366976830195,0.0989154300027823,False
1076,HNEAP_RS07845,WP_012824430.1,502586681.0,oligoribonuclease,0.14025482639090803,-0.0225018318573862,-0.16761226691695902,-0.303625264385107,0.11541575100337301,0.116077137054777,0.108941275496253,0.114548110666354,False
1077,HNEAP_RS07850,WP_012824431.1,502586682.0,magnesium transporter,-0.26063226888669605,-0.32653983622856797,-0.36695054217915796,-0.242198370173812,0.0652789490816781,0.0649890636936084,0.0614150009104954,0.0622034408248467,False
1078,HNEAP_RS07855,WP_012824432.1,502586683.0,ribosome small subunit-dependent GTPase A,,,-3.08066966729654,-3.84693161173175,,,0.7614525135706041,1.4631598224996498,False
1079,HNEAP_RS07870,WP_012824435.1,502586686.0,lytic transglycosylase,0.0855312213240161,-0.178646040954704,-0.18495527672108802,-0.056746680903400994,0.0760312204601516,0.0784139496463343,0.0749882335998007,0.0756325286561504,False
1080,HNEAP_RS07875,WP_012824436.1,502586687.0,hydroxyacylglutathione hydrolase,-0.11930053480454901,-0.24380956458771602,-0.23737290602192201,-0.20104149706443203,0.139634945713668,0.138635954079542,0.128892367597012,0.131088886992725,False
1081,HNEAP_RS07880,WP_012824437.1,502586688.0,hypothetical protein,-0.11832672016034,-0.180377959243459,0.0364181436277268,-0.036486373774436004,0.0929450266030688,0.0928865106731836,0.0873164617895364,0.0897954283323517,False
1082,HNEAP_RS07885,WP_012824438.1,502586689.0,ribosomal-protein-alanine N-acetyltransferase,-0.0186684068794755,-0.00724581440517996,-0.0267769949730532,0.0523226020961295,0.11707801375752899,0.115308987149652,0.107236314529676,0.109400200874731,False
1083,HNEAP_RS07890,WP_012824439.1,502586690.0,hypothetical protein,0.145824784577854,0.0130030370173622,0.0110578978956006,-0.0694494937312411,0.11620554784950599,0.11744278767188499,0.11343652476471501,0.11852443013118799,False
1084,HNEAP_RS07895,WP_012824440.1,502586691.0,2-isopropylmalate synthase,-1.00373994140342,-1.0042253262178198,-0.47575536210296204,-0.991267937008721,0.398876096240496,0.39195006488064,0.302012429863938,0.34799113727528197,False
1085,HNEAP_RS07905,WP_012824442.1,502586693.0,signal transduction histidine kinase,0.10290753629793199,-0.0262631914232341,-0.0075141078805827,-0.0333431881439791,0.152935022558395,0.155004671919905,0.149400372216087,0.152884473879917,False
1086,HNEAP_RS07910,WP_012824443.1,502586694.0,type IV-A pilus assembly ATPase PilB,0.506706598942356,0.18881715795187198,0.6206424413538051,0.5508999345380289,0.0421494292419565,0.0437145024756284,0.0433417713697731,0.0451757029543351,False
1087,HNEAP_RS07915,WP_012824444.1,502586695.0,type II secretion system F family protein,0.60138473004044,0.38197822397928705,0.779109534689517,0.8225118851063141,0.0763798280990197,0.0782718247823911,0.0776404924504037,0.0787895690560177,False
1088,HNEAP_RS07920,WP_012824445.1,502586696.0,prepilin peptidase,0.7682550429493169,0.463529554754796,0.872865429126582,0.674515830388999,0.0549233676649304,0.0576567094264145,0.0555306583169481,0.05858804047878,False
1089,HNEAP_RS07930,WP_012824447.1,502586698.0,hypothetical protein,0.299378082167519,0.22414337574541895,0.00472513962383211,-0.22741610904610499,0.22751033474572302,0.224962217041149,0.205599372531561,0.217163838167397,False
1090,HNEAP_RS07935,WP_012824448.1,502586699.0,hypothetical protein,-0.0626888297305416,0.30819954957062395,0.0847326467851389,-0.16865942454442198,0.267941230827536,0.24784933496416603,0.21887102175939602,0.22919377951470798,False
1091,HNEAP_RS07940,WP_012824449.1,502586700.0,sigma-54-dependent Fis family transcriptional regulator,0.0116798482364409,0.0208134061133448,-0.0549698926915089,-0.00533114018838926,0.0584264812792108,0.0578684013009329,0.0538812232511948,0.0547824438107608,False
1092,HNEAP_RS07945,WP_012824450.1,502586701.0,hybrid sensor histidine kinase/response regulator,0.0497732068052799,0.0545083185202095,-0.0637660094605487,-0.012794118126883,0.0386202129904998,0.0380105145634338,0.0366307975822926,0.0372586193675034,False
1093,HNEAP_RS07950,WP_012824451.1,502586702.0,response regulator,0.164431475572682,0.0397284036574571,-0.0964129773245647,-0.13838971515893,0.10754707753919698,0.10770227738644099,0.10634591102989,0.109301995537375,False
1094,HNEAP_RS07955,WP_012824452.1,502586703.0,VWA domain-containing protein,-0.12464516940079,-0.0791376648071629,0.0282913201529473,0.0314521594617264,0.0749697857824265,0.0742314338726297,0.0744268698717336,0.0755099326775363,False
1095,HNEAP_RS07960,WP_012824453.1,502586704.0,hypothetical protein,0.0260209985796832,-0.0571712788450666,-0.0554262429349256,-0.0346159627448515,0.0786877615565756,0.0791544279392647,0.0755529222751556,0.0778693647896122,False
1096,HNEAP_RS07965,WP_012824454.1,502586705.0,formamidase,0.289019948259661,0.11727218892675699,-0.011272222040769,-0.0013804994376799599,0.0777116006049993,0.079240119706007,0.0727286164689359,0.0743874107069452,False
1097,HNEAP_RS07970,WP_012824455.1,502586706.0,allantoin permease,-0.0658496024610118,-0.0830449181095179,0.0234532921247688,-0.0310827308388027,0.076155800669845,0.075784050914526,0.0733127719146035,0.0760608906151022,False
1098,HNEAP_RS07975,WP_012824456.1,502586707.0,acylamide amidohydrolase,-0.016912154956418003,0.0868017473504359,-0.167019867400172,-0.230353257404343,0.0906616330927317,0.0877521774052242,0.0862279220968096,0.0898219069695744,False
1099,HNEAP_RS07980,WP_012824457.1,502586708.0,urea ABC transporter ATP-binding subunit UrtE,-0.0261570951663282,-0.0675471069376953,-0.0899798076531886,-0.0924991311309559,0.120365668710162,0.119768930044517,0.111543929981492,0.11589496170199001,False
1100,HNEAP_RS07985,WP_012824458.1,502586709.0,urea ABC transporter ATP-binding protein UrtD,0.151594388942695,-0.0154145424052839,0.0475655601765276,0.0197641280842029,0.11389716120250698,0.115139016078822,0.109550202492817,0.11437995342046499,False
