,locusId,sysName,type,scaffoldId,begin,end,strand,name,desc,GC,nTA,pvalInitial,pvalCorrected,length,inserts,lg,predictedInsertionRate
1058,HNEAP_RS05330,HNEAP_RS05330,1,NC_013422.1,1146337,1148001,+,,energy-dependent translational throttle protein EttA,0.5441,24,0.675292287506446,0.02195882083950586,1664,67,905.3824000000001,0.051161182075594176
1059,HNEAP_RS05335,HNEAP_RS05335,1,NC_013422.1,1148039,1148905,+,,HDOD domain-containing protein,0.5202,22,0.004477983213779007,3.38177349357006e-05,866,19,450.4932,0.04891388883610382
1060,HNEAP_RS05340,HNEAP_RS05340,1,NC_013422.1,1148902,1149201,-,,hypothetical protein,0.5067,4,0.9572151290281004,0.8143207728931955,299,17,151.50330000000002,0.04764449725731221
1061,HNEAP_RS05345,HNEAP_RS05345,1,NC_013422.1,1149297,1149881,+,,ADP-ribose pyrophosphatase,0.5145,11,0.9999473842439057,0.9952306825758963,584,42,300.46799999999996,0.04837792350283624
1062,HNEAP_RS05350,HNEAP_RS05350,1,NC_013422.1,1150262,1152844,+,,aconitate hydratase B,0.5629,50,1.810450386097419e-39,5.345781799739738e-56,2582,3,1453.4078,0.0529289273853188
1063,HNEAP_RS05355,HNEAP_RS05355,1,NC_013422.1,1152952,1154061,+,,hypothetical protein,0.3468,66,6.800101054005695e-05,0.0021942948649804166,1109,20,384.6012,0.032609259224069216
1064,HNEAP_RS05360,HNEAP_RS05360,1,NC_013422.1,1154084,1154797,-,,YebC/PmpR family DNA-binding regulatory protein,0.535,10,0.8788124162082444,0.35050863917182845,713,33,381.45500000000004,0.05030551812248279
1065,HNEAP_RS05365,HNEAP_RS05365,1,NC_013422.1,1155071,1155289,+,,hypothetical protein,0.5708,2,0.9195465556951248,0.6111659407416057,218,12,124.4344,0.053671756531426494
1066,HNEAP_RS05370,HNEAP_RS05370,1,NC_013422.1,1155299,1155766,+,,YcgN family cysteine cluster protein,0.5192,7,0.9996369583128262,0.9855359262732422,467,33,242.4664,0.048819859830267404
1067,HNEAP_RS05375,HNEAP_RS05375,1,NC_013422.1,1155793,1156740,-,,tRNA glutamyl-Q(34) synthetase GluQRS,0.5601,21,0.8463726248658217,0.14071556172895064,947,42,530.4147,0.05266564616897684
1068,HNEAP_RS05380,HNEAP_RS05380,1,NC_013422.1,1156817,1158967,+,,lytic transglycosylase,0.5407,53,2.860173286679765e-06,9.448769790810143e-13,2150,45,1162.5049999999999,0.050841483455750354
1069,HNEAP_RS05385,HNEAP_RS05385,1,NC_013422.1,1158967,1160454,+,,exodeoxyribonuclease I,0.5531,24,0.9993581732742142,0.730491134392142,1487,82,822.4597,0.05200744312812192
1070,HNEAP_RS12235,HNEAP_RS12235,1,NC_013422.1,1160509,1161174,+,,CBS domain-containing protein,0.545,15,0.9587116846491758,0.5399591123486673,665,34,362.425,0.05124580818084695
1071,HNEAP_RS05395,HNEAP_RS05395,1,NC_013422.1,1161187,1161615,-,,DUF1841 domain-containing protein,0.5478,7,0.3203816128885772,0.04273806110784382,428,14,234.45839999999998,0.05150908939718891
1072,HNEAP_RS05400,HNEAP_RS05400,1,NC_013422.1,1161602,1162309,-,,endonuclease III,0.5494,19,0.9999999999999382,0.9999999743823963,707,72,388.4258,0.051659535806527185
1073,HNEAP_RS05405,HNEAP_RS05405,1,NC_013422.1,1162496,1163041,+,,hypothetical protein,0.5403,16,0.9973950210892987,0.9049024910249468,545,34,294.4635,0.0508038718534158
1074,HNEAP_RS05410,HNEAP_RS05410,1,NC_013422.1,1163053,1163628,+,,ATP:cob(I)alamin adenosyltransferase,0.5799,7,0.2190143200806688,0.005913883471681201,575,18,333.4425,0.05452742048453788
1075,HNEAP_RS05415,HNEAP_RS05415,1,NC_013422.1,1163631,1164827,-,,pyridoxal phosphate-dependent aminotransferase,0.5272,30,0.8678878801476697,0.22271161447922252,1196,53,630.5312,0.049572091876958733
1076,HNEAP_RS05420,HNEAP_RS05420,1,NC_013422.1,1164824,1166926,-,,SAM-dependent methyltransferase,0.5311,42,0.31291285029743826,0.001470969659640479,2102,76,1116.3722,0.04993880499972076
1077,HNEAP_RS05425,HNEAP_RS05425,1,NC_013422.1,1166997,1167746,-,,DUF481 domain-containing protein,0.5187,22,0.9999999736893438,0.9999515025622235,749,61,388.5063,0.0487728453273492
1078,HNEAP_RS05430,HNEAP_RS05430,1,NC_013422.1,1167853,1168593,-,,1-acyl-sn-glycerol-3-phosphate acyltransferase,0.556,19,0.8732253425312139,0.24868696301717974,740,34,411.44000000000005,0.052280127245047534
1079,HNEAP_RS05435,HNEAP_RS05435,1,NC_013422.1,1168602,1169171,-,,CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase,0.5474,16,1.992279623293549e-10,8.74328322569926e-14,569,0,311.4706,0.05147147779485435
1080,HNEAP_RS05440,HNEAP_RS05440,1,NC_013422.1,1169168,1169932,-,,UDP-2 3-diacylglucosamine diphosphatase,0.5529,16,9.437882338863378e-14,1.929952631226499e-18,764,0,422.4156,0.05198863732695464
1081,HNEAP_RS05445,HNEAP_RS05445,1,NC_013422.1,1169985,1170500,-,,cyclophilin,0.5756,11,0.9318691165627822,0.40507411208041366,515,26,296.434,0.0541230957594413
1082,HNEAP_RS05450,HNEAP_RS05450,1,NC_013422.1,1170821,1172185,+,,cysteine--tRNA ligase,0.5575,32,3.096492222148839e-22,9.699730113279962e-31,1364,1,760.43,0.052421170753802156
1083,HNEAP_RS05460,HNEAP_RS05460,1,NC_013422.1,1172534,1173697,+,,phosphoesterase DHHA1,0.5593,22,3.006460259513733e-14,5.1854785781681e-21,1163,5,650.4659,0.05259042296430771
1084,HNEAP_RS05465,HNEAP_RS05465,1,NC_013422.1,1173726,1174253,+,,transcription elongation factor GreB,0.5417,6,0.9999999999849053,0.9999997474130371,527,55,285.47589999999997,0.05093551246158677
1085,HNEAP_RS05470,HNEAP_RS05470,1,NC_013422.1,1174386,1176647,+,,lysine decarboxylase,0.5349,38,0.3967362149095232,0.0017225488057218646,2261,84,1209.4089000000001,0.050296115221899154
1086,HNEAP_RS05475,HNEAP_RS05475,1,NC_013422.1,1176647,1177618,+,,UDP-glucose 4-epimerase GalE,0.5412,26,0.7583686875830955,0.12217781107345248,971,41,525.5052000000001,0.05088849795866857
1087,HNEAP_RS05480,HNEAP_RS05480,1,NC_013422.1,1177784,1179124,+,,sensor domain-containing diguanylate cyclase,0.5287,28,0.7609519798128732,0.09947696869176452,1340,56,708.458,0.049713135385713356
1088,HNEAP_RS05485,HNEAP_RS05485,5,NC_013422.1,1179338,1179414,+,,tRNA-Met,0.5974,4,0.050618222825274,0.012354486192849535,76,0,45.4024,0.056172928086675164
1089,HNEAP_RS05490,HNEAP_RS05490,1,NC_013422.1,1179635,1180537,+,,LysR family transcriptional regulator,0.5227,31,0.05001430155936908,0.0009160749623993082,902,25,471.47540000000004,0.04914896135069487
1090,HNEAP_RS05495,HNEAP_RS05495,1,NC_013422.1,1180592,1182862,-,,VWA domain-containing protein,0.5487,51,0.9994051838879934,0.5576751771321311,2270,118,1245.549,0.05159371550244169
1091,HNEAP_RS12520,HNEAP_RS12520,1,NC_013422.1,1182855,1183082,-,,hypothetical protein,0.5219,5,0.22633338625147975,0.0681671225897459,227,6,118.47130000000001,0.04907373814602574
1092,HNEAP_RS05500,HNEAP_RS05500,1,NC_013422.1,1183099,1183902,-,,CbbQ/NirQ/NorQ/GpvN family protein,0.5311,16,0.05600212090510886,0.001065150616661452,803,22,426.4733,0.04993880499972076
1093,HNEAP_RS05505,HNEAP_RS05505,1,NC_013422.1,1184110,1185489,-,,ribulose-bisphosphate carboxylase,0.5478,28,0.3658257569729993,0.004493319873691508,1379,50,755.4161999999999,0.051509089397188915
1094,HNEAP_RS05510,HNEAP_RS05510,1,NC_013422.1,1185619,1186521,+,,LysR family transcriptional regulator,0.5183,20,0.9999769074211458,0.992811414814173,902,60,467.5066,0.04873523372501463
1095,HNEAP_RS05515,HNEAP_RS05515,1,NC_013422.1,1186731,1188089,-,,dicarboxylate/amino acid:cation symporter,0.5136,42,0.9010933336037513,0.30761228477661484,1358,61,697.4687999999999,0.048293297397583465
1096,HNEAP_RS05520,HNEAP_RS05520,1,NC_013422.1,1188327,1189022,-,,urea ABC transporter ATP-binding subunit UrtE,0.5431,19,0.9049963543956173,0.3744292039575715,695,33,377.4545,0.05106715306975776
1097,HNEAP_RS05525,HNEAP_RS05525,1,NC_013422.1,1189010,1189840,-,,urea ABC transporter ATP-binding protein UrtD,0.5451,11,0.796792576335372,0.17120797673561466,830,36,452.43300000000005,0.05125521108143059
1098,HNEAP_RS05530,HNEAP_RS05530,1,NC_013422.1,1189840,1190991,-,,urea ABC transporter permease subunit UrtC,0.5564,30,0.18797452068529624,0.0011512690020474036,1151,38,640.4164,0.05231773884738209
1099,HNEAP_RS05535,HNEAP_RS05535,1,NC_013422.1,1190995,1192680,-,,urea ABC transporter permease subunit UrtB,0.5641,35,0.9985274177305075,0.511869595232457,1685,89,950.5085,0.053041762192322504
1100,HNEAP_RS05540,HNEAP_RS05540,1,NC_013422.1,1192748,1194049,-,,urea ABC transporter substrate-binding protein,0.5422,21,0.9997046804616649,0.8750543999381359,1301,75,705.4022,0.050982526964504976
1101,HNEAP_RS05545,HNEAP_RS05545,1,NC_013422.1,1194089,1194889,-,,GntR family transcriptional regulator,0.5705,13,0.48959154068306154,0.02144498987075027,800,30,456.4,0.053643547829675564
1102,HNEAP_RS05550,HNEAP_RS05550,1,NC_013422.1,1194886,1198512,-,,urea carboxylase,0.579,72,0.9999718192531506,0.25918380935610863,3626,188,2099.4539999999997,0.0544427943792851
1103,HNEAP_RS05555,HNEAP_RS05555,1,NC_013422.1,1198505,1200355,-,,allophanate hydrolase,0.5613,42,0.9999872503364433,0.8698219265798156,1850,108,1038.405,0.052778480975980535
1104,HNEAP_RS12240,HNEAP_RS12240,1,NC_013422.1,1200559,1201596,-,,molybdopterin molybdenumtransferase MoeA,0.5934,21,0.9999999967641201,0.9982465847665237,1037,80,615.3558,0.05579681206332951
1105,HNEAP_RS05565,HNEAP_RS05565,1,NC_013422.1,1201593,1202195,-,,molybdenum cofactor guanylyltransferase,0.6003,8,0.9999999127445953,0.9981983691790625,602,51,361.38059999999996,0.05644561220360077
1106,HNEAP_RS05570,HNEAP_RS05570,1,NC_013422.1,1202192,1203046,-,,uroporphyrinogen III synthase HEM4,0.5953,23,0.9996607059027716,0.8036051160094729,854,53,508.38620000000003,0.055975467174418696
1107,HNEAP_RS05575,HNEAP_RS05575,1,NC_013422.1,1203101,1203934,-,,formate transporter,0.5576,17,0.9999999773124514,0.9995625559512139,833,66,464.4808,0.0524305736543858
1108,HNEAP_RS05580,HNEAP_RS05580,1,NC_013422.1,1204033,1205481,-,,uroporphyrinogen-III C-methyltransferase,0.6073,22,0.9999999917979857,0.9811176122394222,1448,101,879.3703999999999,0.05710381524445569
1109,HNEAP_RS05585,HNEAP_RS05585,1,NC_013422.1,1205486,1208245,-,,nitrate reductase,0.5909,50,0.999925132500511,0.28900680463619133,2759,146,1630.2930999999999,0.055561739548738456
1110,HNEAP_RS05590,HNEAP_RS05590,1,NC_013422.1,1208249,1208611,-,,nitrite reductase (NAD(P)H) small subunit,0.5785,5,0.8905425196702494,0.40372885143514115,362,18,209.417,0.054395779876366894
1111,HNEAP_RS05595,HNEAP_RS05595,1,NC_013422.1,1208623,1211061,-,,nitrite reductase large subunit,0.5761,42,0.9998216098951918,0.41410253679059206,2438,129,1404.5318,0.0541701102623595
1112,HNEAP_RS05600,HNEAP_RS05600,1,NC_013422.1,1211661,1213136,+,,nitrate ABC transporter substrate-binding protein,0.5325,32,0.9974701674255915,0.714662698858827,1475,78,785.4375,0.05007044560789174
1113,HNEAP_RS05605,HNEAP_RS05605,1,NC_013422.1,1213133,1214095,+,,ABC transporter permease,0.5493,20,0.9999214411517682,0.9538150804552484,962,61,528.4266,0.05165013290594354
1114,HNEAP_RS05610,HNEAP_RS05610,1,NC_013422.1,1214125,1214922,+,,ABC transporter ATP-binding protein,0.5226,14,0.6405693804952324,0.13605846172520755,797,32,416.51219999999995,0.04913955845011122
1115,HNEAP_RS05615,HNEAP_RS05615,1,NC_013422.1,1214974,1216257,+,,ANTAR domain-containing protein with unknown sensor,0.5296,24,0.999999999872955,0.9999831592729096,1283,98,679.4767999999999,0.04979776149096613
1116,HNEAP_RS05620,HNEAP_RS05620,1,NC_013422.1,1216991,1218451,+,,cytochrome-c oxidase  cbb3-type subunit I,0.5099,49,0.999999998291653,0.9999637218846495,1460,104,744.4540000000001,0.047945390075988734
1117,HNEAP_RS05625,HNEAP_RS05625,1,NC_013422.1,1218603,1220789,+,,DNA helicase II,0.5524,39,0.34772650274241007,0.00042320482367795516,2186,80,1207.5464,0.05194162282403643
1118,HNEAP_RS05630,HNEAP_RS05630,1,NC_013422.1,1220822,1221505,-,,metal-dependent transcriptional regulator,0.5512,9,0.03396121666784667,0.0003607361035158327,683,17,376.4696,0.05182878801703274
1119,HNEAP_RS05635,HNEAP_RS05635,1,NC_013422.1,1221520,1222059,-,,gamma carbonic anhydrase family protein,0.5389,9,0.9960960845979027,0.8856718332196918,539,33,290.4671,0.05067223124524481
1120,HNEAP_RS05640,HNEAP_RS05640,1,NC_013422.1,1222290,1222757,+,,cytochrome C prime,0.5043,7,0.08820938410489627,0.012420682786163423,467,12,235.50809999999998,0.047418827643304795
1121,HNEAP_RS05645,HNEAP_RS05645,1,NC_013422.1,1223002,1224645,+,,methyl-accepting chemotaxis protein,0.5043,30,0.025648750048545946,0.00013610963101430397,1643,48,828.5649,0.047418827643304795
1122,HNEAP_RS05650,HNEAP_RS05650,1,NC_013422.1,1224683,1224997,-,,Na+/H+ antiporter subunit G,0.4952,3,6.016841064383363e-05,5.137843362967469e-06,314,1,155.4928,0.04656316369019341
1123,HNEAP_RS05655,HNEAP_RS05655,1,NC_013422.1,1225000,1225308,-,,K+/H+ antiporter subunit F,0.5049,11,0.0005000120767876762,4.1719675195462595e-05,308,2,155.5092,0.04747524504680665
1124,HNEAP_RS05660,HNEAP_RS05660,1,NC_013422.1,1225305,1225823,-,,Na+/H+ antiporter subunit E,0.5511,12,1.4751241124760017e-09,1.0704721171938037e-12,518,0,285.4698,0.051819385116449096
1125,HNEAP_RS05665,HNEAP_RS05665,1,NC_013422.1,1225820,1227442,-,,monovalent cation/H+ antiporter subunit D,0.5514,39,1.426418608025032e-17,3.192696143063422e-26,1622,9,894.3708,0.05184759381820001
1126,HNEAP_RS05670,HNEAP_RS05670,1,NC_013422.1,1227439,1227795,-,,Na+/H+ antiporter subunit C,0.5406,9,0.0005072971073254053,1.1570727991137915e-05,356,3,192.4536,0.05083208055516672
1127,HNEAP_RS05675,HNEAP_RS05675,1,NC_013422.1,1227795,1230626,-,,monovalent cation/H+ antiporter subunit A,0.5526,60,5.5719946852662066e-33,1.0703534633846502e-48,2831,12,1564.4106,0.05196042862520372
1128,HNEAP_RS05680,HNEAP_RS05680,1,NC_013422.1,1230935,1232305,+,,polynucleotide adenylyltransferase PcnB,0.5492,25,1.834030030463722e-08,2.6690914484475518e-14,1370,18,752.404,0.0516407300053599
1129,HNEAP_RS05685,HNEAP_RS05685,1,NC_013422.1,1232325,1232879,+,,2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase,0.5586,8,9.646626433164792e-08,5.245014109372512e-11,554,2,309.4644,0.052524602660222214
1130,HNEAP_RS05690,HNEAP_RS05690,1,NC_013422.1,1232884,1233726,+,,3-methyl-2-oxobutanoate hydroxymethyltransferase,0.567,20,4.416561323947195e-15,9.230843834632872e-21,842,0,477.41399999999993,0.05331444630924811
1131,HNEAP_RS05695,HNEAP_RS05695,1,NC_013422.1,1233727,1234578,+,,pantoate--beta-alanine ligase,0.5481,18,1.0879179629167347e-13,1.3138974183935951e-18,851,1,466.4331,0.051537298098939845
1132,HNEAP_RS05700,HNEAP_RS05700,1,NC_013422.1,1234631,1235590,+,,acetyl-CoA carboxylase carboxyltransferase subunit alpha,0.5542,12,1.76132817381446e-15,2.758235131274048e-21,959,1,531.4778,0.05211087503454198
1133,HNEAP_RS05705,HNEAP_RS05705,1,NC_013422.1,1235628,1236962,+,,tRNA(Ile)-lysidine synthetase,0.5543,21,6.478407606140978e-16,2.2682448574462332e-23,1334,6,739.4362,0.05212027793512562
1134,HNEAP_RS05710,HNEAP_RS05710,1,NC_013422.1,1237117,1237866,+,,Nif3-like dinuclear metal center hexameric protein,0.5347,15,0.9889687007270715,0.7444889840140454,749,41,400.4903,0.05027730942073186
1135,HNEAP_RS05715,HNEAP_RS05715,1,NC_013422.1,1238164,1238760,+,,ubiquinol-cytochrome c reductase iron-sulfur subunit,0.536,16,6.903006277537521e-11,4.1151359434488887e-14,596,0,319.456,0.0503995471283192
1136,HNEAP_RS05720,HNEAP_RS05720,1,NC_013422.1,1238757,1239968,+,,cytochrome b,0.5041,27,1.1184591906895247e-19,1.76952686745307e-24,1211,1,610.4651,0.04740002184213752
1137,HNEAP_RS05725,HNEAP_RS05725,1,NC_013422.1,1239965,1240723,+,,cytochrome c1,0.498,31,1.1944448981892997e-13,1.6306638341898104e-16,758,0,377.484,0.04682644490653537
1138,HNEAP_RS05730,HNEAP_RS05730,1,NC_013422.1,1240805,1242103,+,,PAS/PAC sensor-containing diguanylate cyclase,0.4988,37,0.17601957274455018,0.008693929684208788,1298,43,647.4424,0.04690166811120452
1139,HNEAP_RS05735,HNEAP_RS05735,5,NC_013422.1,1242178,1242253,-,,tRNA-Glu,0.6447,3,0.21072343573728922,0.05364003231702583,75,1,48.352500000000006,0.06062050006273767
1140,HNEAP_RS05740,HNEAP_RS05740,5,NC_013422.1,1242307,1242382,-,,tRNA-Glu,0.6447,3,0.05264480080801909,0.00918503628325837,75,0,48.352500000000006,0.06062050006273767
1141,HNEAP_RS05745,HNEAP_RS05745,5,NC_013422.1,1242384,1242460,-,,tRNA-Arg,0.5974,4,0.050618222825274,0.012354486192849535,76,0,45.4024,0.056172928086675164
1142,HNEAP_RS05750,HNEAP_RS05750,5,NC_013422.1,1242462,1242537,-,,tRNA-Asn,0.5132,3,0.05264480080801909,0.02449186313546662,75,0,38.49,0.04825568579524891
1143,HNEAP_RS05755,HNEAP_RS05755,1,NC_013422.1,1242912,1243421,-,,heme-binding protein,0.5647,8,0.9995720991767731,0.9484137348047843,509,35,287.4323,0.05309817959582436
1144,HNEAP_RS05760,HNEAP_RS05760,1,NC_013422.1,1243900,1244241,+,,type IV pilus assembly PilZ,0.5292,15,0.9996104761930739,0.9873232136102651,341,26,180.4572,0.04976014988863157
1145,HNEAP_RS05765,HNEAP_RS05765,1,NC_013422.1,1244353,1245912,+,,glycosyl transferase family 39,0.4949,55,1.6728155952280566e-25,4.1989139495045415e-31,1559,1,771.5491000000001,0.0465349549884425
1146,HNEAP_RS05770,HNEAP_RS05770,1,NC_013422.1,1245955,1246437,+,,hypothetical protein,0.528,11,0.24014499817768709,0.03213993583351278,482,15,254.496,0.04964731508162787
1147,HNEAP_RS05775,HNEAP_RS05775,1,NC_013422.1,1246475,1247518,+,,dihydroorotase,0.5421,29,1.510651050469499e-15,3.2527549511688456e-21,1043,2,565.4103,0.05097312406392134
1148,HNEAP_RS05780,HNEAP_RS05780,1,NC_013422.1,1247515,1248606,+,,tRNA pseudouridine(13) synthase TruD,0.5192,28,0.08698914008714118,0.0015945875941040044,1091,33,566.4472,0.048819859830267404
1149,HNEAP_RS05785,HNEAP_RS05785,1,NC_013422.1,1248650,1248988,-,,monothiol glutaredoxin  Grx4 family,0.4572,12,0.009606189547938461,0.003337748315272418,338,5,154.5336,0.04299006146840959
1150,HNEAP_RS05790,HNEAP_RS05790,1,NC_013422.1,1249049,1250692,-,,diguanylate cyclase response regulator,0.4866,33,2.378946029684535e-08,7.701172234271811e-12,1643,25,799.4838,0.04575451424000023
1151,HNEAP_RS05795,HNEAP_RS05795,1,NC_013422.1,1251163,1253034,-,,dihydroxy-acid dehydratase,0.5337,46,1.2649738383397035e-32,1.45909930096522e-42,1871,0,998.5527,0.05018328041489544
1152,HNEAP_RS05800,HNEAP_RS05800,1,NC_013422.1,1253142,1253711,-,,L D-transpeptidase,0.4982,14,0.23370288340993098,0.04682355499235421,569,18,283.4758,0.04684525070770266
1153,HNEAP_RS05805,HNEAP_RS05805,1,NC_013422.1,1253794,1255314,-,,amidophosphoribosyltransferase,0.5161,33,1.2193766251259225e-26,1.4510491960112186e-33,1520,0,784.472,0.04852836991217452
1154,HNEAP_RS05810,HNEAP_RS05810,1,NC_013422.1,1255373,1255861,-,,colicin V production protein CvpA,0.501,12,0.018708709722519527,0.001649070600498517,488,10,244.488,0.04710853192404463
1155,HNEAP_RS05815,HNEAP_RS05815,1,NC_013422.1,1255905,1256669,-,,sporulation domain-containing protein,0.5542,15,0.04107069008462238,0.00030687912528999884,764,20,423.40880000000004,0.05211087503454198
1156,HNEAP_RS05820,HNEAP_RS05820,1,NC_013422.1,1256653,1257957,-,,bifunctional folylpolyglutamate synthase/dihydrofolate synthase,0.5433,27,5.869945426698781e-23,2.012993350537227e-30,1304,0,708.4632,0.05108595887092504
1157,HNEAP_RS05825,HNEAP_RS05825,1,NC_013422.1,1257954,1258826,-,,acetyl-CoA carboxylase carboxyltransferase subunit beta,0.5475,10,1.3602741960275216e-15,9.642506651974306e-21,872,0,477.42,0.05148088069543799
1158,HNEAP_RS05830,HNEAP_RS05830,1,NC_013422.1,1258866,1259696,-,,tryptophan synthase subunit alpha,0.5439,14,7.074037978800459e-15,1.1936379402092255e-19,830,0,451.43700000000007,0.0511423762744269
1159,HNEAP_RS05835,HNEAP_RS05835,1,NC_013422.1,1259693,1260949,-,,tryptophan synthase subunit beta,0.537,26,1.98136448954979e-20,3.702997089364748e-27,1256,1,674.4720000000001,0.05049357613415562
1160,HNEAP_RS05840,HNEAP_RS05840,1,NC_013422.1,1260942,1261583,-,,phosphoribosylanthranilate isomerase,0.5265,10,1.179917277132968e-11,7.336228735310496e-15,641,0,337.4865,0.04950627157287324
1161,HNEAP_RS05845,HNEAP_RS05845,1,NC_013422.1,1261738,1262553,-,,tRNA pseudouridine(38-40) synthase,0.5564,25,0.9886726931850306,0.6232936976296782,815,44,453.466,0.0523177388473821
1162,HNEAP_RS05850,HNEAP_RS05850,1,NC_013422.1,1262768,1264432,+,,TolC family protein,0.5165,32,0.996908661227446,0.7448687266629913,1664,86,859.4559999999999,0.048565981514509075
1163,HNEAP_RS05855,HNEAP_RS05855,1,NC_013422.1,1264434,1265567,+,,efflux RND transporter periplasmic adaptor subunit,0.5353,22,0.7307550148102304,0.09502685295813061,1133,47,606.4949,0.05033372682423371
1164,HNEAP_RS05860,HNEAP_RS05860,1,NC_013422.1,1265564,1268896,+,,AcrB/AcrD/AcrF family protein,0.5344,69,0.9999286138734762,0.6598262634117655,3332,172,1780.6208,0.050249100718980935
1165,HNEAP_RS05865,HNEAP_RS05865,1,NC_013422.1,1269101,1270981,+,,hypothetical protein,0.5141,45,0.6520492345140083,0.04601538108462963,1880,75,966.508,0.04834031190050169
1166,HNEAP_RS05870,HNEAP_RS05870,1,NC_013422.1,1270978,1271643,+,,outer membrane lipoprotein LolB,0.5255,18,1.2705052863272414e-10,8.238982986425483e-14,665,1,349.4575,0.04941224256703683
1167,HNEAP_RS05875,HNEAP_RS05875,1,NC_013422.1,1271640,1272539,+,,4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase,0.5333,22,1.74354078810402e-14,3.9722927822492845e-19,899,1,479.4367,0.05014566881256088
1168,HNEAP_RS05880,HNEAP_RS05880,5,NC_013422.1,1272623,1272699,+,,tRNA-Gln,0.5714,1,0.050618222825274,0.015038660051179749,76,0,43.4264,0.05372817393492834
1169,HNEAP_RS05885,HNEAP_RS05885,1,NC_013422.1,1272716,1273672,+,,ribose-phosphate pyrophosphokinase,0.5392,18,5.0297292183556126e-17,2.497671394137776e-22,956,0,515.4752,0.05070043994699573
1170,HNEAP_RS05890,HNEAP_RS05890,1,NC_013422.1,1273919,1274533,+,,50S ribosomal protein L25,0.5203,9,1.3298806873578342e-05,6.946854098091201e-08,614,6,319.4642,0.04892329173668746
1171,HNEAP_RS05895,HNEAP_RS05895,1,NC_013422.1,1274658,1275242,+,,aminoacyl-tRNA hydrolase,0.506,11,3.2866463535112055e-08,1.9688742294148235e-10,584,2,295.504,0.047578676953226706
1172,HNEAP_RS05900,HNEAP_RS05900,1,NC_013422.1,1275315,1276409,+,,redox-regulated ATPase YchF,0.5397,15,0.9987282877800743,0.8324491543316415,1094,62,590.4318,0.05074745444991394
1173,HNEAP_RS05905,HNEAP_RS05905,1,NC_013422.1,1276522,1277529,+,,porphobilinogen synthase,0.5665,20,8.231449842897102e-13,5.277766317630745e-19,1007,4,570.4655,0.0532674318063299
1174,HNEAP_RS05910,HNEAP_RS05910,1,NC_013422.1,1278257,1279225,-,,DUF697 domain-containing protein,0.5459,19,0.16807097578158597,0.0024903657985565677,968,31,528.4312000000001,0.051330434286099735
1175,HNEAP_RS05915,HNEAP_RS05915,1,NC_013422.1,1279241,1280572,-,,hypothetical protein,0.542,37,0.003805579607529612,1.2783880842892021e-06,1331,33,721.402,0.0509637211633377
1176,HNEAP_RS05920,HNEAP_RS05920,1,NC_013422.1,1280737,1282026,-,,EAL domain-containing protein,0.5101,27,0.7179875980695208,0.13795270652286953,1289,53,657.5189,0.047964195877156016
1177,HNEAP_RS05925,HNEAP_RS05925,1,NC_013422.1,1282299,1283225,+,,cation diffusion facilitator transporter,0.521,21,0.023498156059354677,0.0002874053523039253,926,24,482.446,0.048989112040772956
1178,HNEAP_RS05930,HNEAP_RS05930,1,NC_013422.1,1283222,1283443,+,,hypothetical protein,0.5,8,0.9996011944189881,0.9958202906257351,221,19,110.5,0.04701450291820821
1179,HNEAP_RS05935,HNEAP_RS05935,1,NC_013422.1,1283509,1285296,-,,ABC transporter ATP-binding protein,0.5235,40,0.6367667352799067,0.032801099276524893,1787,71,935.4944999999999,0.049224184555363995
1180,HNEAP_RS05940,HNEAP_RS05940,1,NC_013422.1,1285373,1286902,-,,apolipoprotein N-acyltransferase,0.5464,32,1.6569516926091032e-23,3.320707788936624e-32,1529,2,835.4456,0.051377448789017933
1181,HNEAP_RS05945,HNEAP_RS05945,1,NC_013422.1,1286899,1287798,-,,ion transporter,0.5222,19,4.8105169624188306e-05,6.998930306785195e-08,899,14,469.4578,0.04910194684777666
1182,HNEAP_RS05950,HNEAP_RS05950,1,NC_013422.1,1287874,1288359,-,,rRNA maturation RNase YbeY,0.5165,10,1.123694680590866e-06,1.0820321814846658e-08,485,2,250.50249999999997,0.048565981514509075
1183,HNEAP_RS05955,HNEAP_RS05955,1,NC_013422.1,1288356,1289342,-,,PhoH family protein,0.5491,18,0.0004307761428345603,1.5578132193736164e-07,986,19,541.4126,0.051631327104776255
1184,HNEAP_RS05960,HNEAP_RS05960,1,NC_013422.1,1289369,1290748,-,,tRNA (N6-isopentenyl adenosine(37)-C2)-methylthiotransferase MiaB,0.5493,33,0.420259123163329,0.006208093753571447,1379,51,757.4847,0.05165013290594354
1185,HNEAP_RS05965,HNEAP_RS05965,1,NC_013422.1,1290904,1291977,-,,tRNA dihydrouridine(20/20a) synthase DusA,0.554,24,0.9243465062105537,0.23209835439851492,1073,50,594.442,0.05209206923337469
1186,HNEAP_RS05970,HNEAP_RS05970,1,NC_013422.1,1291982,1293652,-,,ubiquinone biosynthesis regulatory protein kinase UbiB,0.5206,28,7.778596477085985e-26,1.4990967094865194e-33,1670,2,869.4019999999999,0.048951500438438385
